episode,episode_loss
100,0.0016295080482479304
101,0.0017285074368590444
102,0.001229002490285821
103,0.0016388901592960345
104,0.0016477112438888215
105,0.0016787007634919728
106,0.001980083303351421
107,0.001718719118105669
108,0.001964324892873669
109,0.0017840735942757288
110,0.0022252379243986476
111,0.001620163774604739
112,0.0017004665237941986
113,0.0016631942996773721
114,0.0017035261729948356
115,0.0016345323202253822
116,0.0018830910835060336
117,0.001992183798898218
118,0.002009138393323011
119,0.0022839117178042965
120,0.001609798369047764
121,0.0021492887707796715
122,0.002135352907417756
123,0.0022165635829359026
124,0.0021200658134942403
125,0.0016152484736050524
126,0.0022471848082320305
127,0.0018095582811852977
128,0.001842150664223092
129,0.002886667960814925
130,0.00235599081462992
131,0.0025939154327802713
132,0.0019580467884975764
133,0.0021193098358390484
134,0.0029200534001343867
135,0.002153450705615493
136,0.0021082235160440814
137,0.002837515284241702
138,0.002037622779815657
139,0.0020800722072996745
140,0.0020806296003958403
141,0.0032135341729920743
142,0.002374456917297923
143,0.00248459944585135
144,0.0022425944438769613
145,0.002632356877531117
146,0.0020707319029800906
147,0.0014069319848435014
148,0.0018350043028476648
149,0.0025546302622099157
150,0.0024676773995567585
151,0.0031664308711668357
152,0.002371911367975242
153,0.002931328720435323
154,0.0019619336624542945
155,0.002028480732406024
156,0.002840554751437305
157,0.002356098455031373
158,0.0021350292513416785
159,0.0027771144112135977
160,0.002089789735720611
161,0.002743915705881562
162,0.0032108412006415336
163,0.002816544993529244
164,0.002012629748302667
165,0.00211401590566975
166,0.002836874838052724
167,0.0022341591586212866
168,0.002366684310439427
169,0.002660208923713533
170,0.002993402122806329
171,0.003062049076164378
172,0.0022830801404086828
173,0.0030126657606276224
174,0.001945639368574438
175,0.002963341265087134
176,0.002659648030188807
177,0.001956331664081922
178,0.0028968967842899025
179,0.0030539252346941446
180,0.002666696793023711
181,0.00347736709077181
182,0.0023408870128194047
183,0.0016572675748547125
184,0.002868278170353733
185,0.0025328471398559428
186,0.002544600659998001
187,0.0026146433961075095
188,0.002605611938633956
189,0.00254942686343196
190,0.0025862687232022707
191,0.0022633274773917428
192,0.0034789520938093552
193,0.0028403595036555393
194,0.0020889970363073404
195,0.0027497088125932757
196,0.002654544268720894
197,0.0026587345107275595
198,0.003438529459850138
199,0.002814291699674897
200,0.002467688102259426
201,0.0029317488864300744
202,0.0025802030728618052
203,0.0026285457139555734
204,0.003802921432892733
205,0.003762545144127216
206,0.003064313153796349
207,0.0028198140188044544
208,0.0034078997312693873
209,0.0034213988910778426
210,0.001762523861543741
211,0.0027466097569216917
212,0.002464724735574915
213,0.0029434190201711665
214,0.0033377199496109305
215,0.0022168652783240385
216,0.002548798133267112
217,0.003452143465221438
218,0.0024437168676596475
219,0.0024334848049976346
220,0.0023686362880638743
221,0.002777409203681311
222,0.0028406706912810767
223,0.0032970869283345233
224,0.0034747806618854937
225,0.0028611672882800036
226,0.002898909998914441
227,0.0033465323539862836
228,0.0025348904543086915
229,0.002308796196649339
230,0.0026669892903310173
231,0.00229436011882388
232,0.0034694865011953794
233,0.003251320671263365
234,0.0034468445064414974
235,0.003039449452545442
236,0.0026400240276993757
237,0.0028272948349319722
238,0.003525365018821691
239,0.002843868169177782
240,0.003244266362647371
241,0.0028507749206804125
242,0.002499879303892764
243,0.0033226433114909994
244,0.002948293189720495
245,0.0027775581312155175
246,0.0025865928922911056
247,0.004100642920728581
248,0.0028874894919609356
249,0.00271816877532743
250,0.0027034695521006287
251,0.003785125126356318
252,0.00338522398230871
253,0.0030701316410115744
254,0.003765462309635791
255,0.003211599558343305
256,0.0034822105923907774
257,0.0025906363081294186
258,0.0031624291540725924
259,0.00227671124490111
260,0.0025450824864997734
261,0.003485212386987682
262,0.0033808734354799585
263,0.004310242241315011
264,0.0024019109464244962
265,0.0024863647160513905
266,0.0028910393740506917
267,0.0035887057361717795
268,0.002766092213393662
269,0.003680699986049033
270,0.003031974998607655
271,0.0031891994962250695
272,0.002912891567994227
273,0.0034124975414699063
274,0.0027905305030308516
275,0.003485060881916618
276,0.0029328169382227187
277,0.003594808237274207
278,0.0028281281523208786
279,0.0038692587945011576
280,0.003398656151682464
281,0.005024051542961157
282,0.0038194482201813823
283,0.003210354657355873
284,0.0035117938226441824
285,0.003470029381527898
286,0.0040685520539732855
287,0.00357172470865494
288,0.003538467476790261
289,0.005019738044962102
290,0.0033345147229348576
291,0.002645146006086309
292,0.002571434706739623
293,0.003027222470712057
294,0.0046391809894610935
295,0.003604940690690585
296,0.0033692351395970153
297,0.0028010103659841068
298,0.0037839090431271683
299,0.002792565260957446
300,0.0035234706573112544
301,0.003313904789730071
302,0.0034732435682570443
303,0.004259618131087221
304,0.003106173706039535
305,0.003626880640189888
306,0.0028773710237435315
307,0.002819684313541825
308,0.004725032469968215
309,0.0046891035151294625
310,0.003388667917331784
311,0.004161491311000039
312,0.00292486246164319
313,0.0032256580518497642
314,0.004140307620377465
315,0.004595576261982344
316,0.004195339079449204
317,0.003081073725341065
318,0.004717390789924788
319,0.0033948181220376495
320,0.00374628548934919
321,0.0036316272300956328
322,0.004121347047441218
323,0.004697003112740941
324,0.00391794711922846
325,0.003637451036613331
326,0.005264632109924966
327,0.0040071054284612365
328,0.003439390538713067
329,0.0033810844144595434
330,0.003745177485850743
331,0.0037783825646906665
332,0.0032079801641798225
333,0.0035537391019123976
334,0.0038500881690572623
335,0.003879543296375593
336,0.004570056932159729
337,0.004675462874556182
338,0.004435635971724026
339,0.004229289804084507
340,0.0035420755589184987
341,0.00346757496900243
342,0.0033226794933268267
343,0.005092698731575169
344,0.004773037509746953
345,0.00375970982228561
346,0.003363714824705052
347,0.003170282265706365
348,0.0031355048833777094
349,0.0036284480205116174
350,0.004116505982575103
351,0.005001557674231229
352,0.0039241043169380325
353,0.003487384332517635
354,0.004621090235891715
355,0.004161002924818257
356,0.002814043194424206
357,0.002783039348922478
358,0.003969065313752267
359,0.0040899049939951745
360,0.004149622257659397
361,0.002597690473998054
362,0.004256336224133275
363,0.004002407145716937
364,0.004264643928128487
365,0.002876990917439033
366,0.0038462839254948663
367,0.004969735051937667
368,0.0034299532863004724
369,0.0037614621171433967
370,0.004667691307120202
371,0.0041073889041731565
372,0.002933790775834553
373,0.0032463428964662837
374,0.004148276512476889
375,0.003665741911044322
376,0.004524080710354379
377,0.004510639299936999
378,0.0038099315233199693
379,0.0055145968268218905
380,0.0036799906203726545
381,0.004348786501121515
382,0.004569411208014196
383,0.004125177831271671
384,0.003498502946592727
385,0.004265115187052519
386,0.00392264665932753
387,0.003992376961428413
388,0.004287907358264506
389,0.004029875817188498
390,0.004042954972459166
391,0.0032661084255706224
392,0.003940801712844173
393,0.0030314273000898078
394,0.004021733549759827
395,0.005474764359066271
396,0.00464474883818415
397,0.003935351209610604
398,0.004068372489575903
399,0.004887472729024012
400,0.003800621484905215
401,0.005271687787344923
402,0.00400946155712027
403,0.00466057635559183
404,0.0030681726234939154
405,0.004786145414751474
406,0.004426198269934431
407,0.003545798261632352
408,0.003758816681395743
409,0.00427187184559732
410,0.004054682424461972
411,0.004618488817608782
412,0.004252359867678024
413,0.004183469725368981
414,0.004019393294584006
415,0.004153651459625781
416,0.004091562111589444
417,0.004099926154479377
418,0.004971063773573694
419,0.004375814888229046
420,0.004729431593168845
421,0.004662003876416877
422,0.002965749198217906
423,0.00438076380068817
424,0.005233156544342083
425,0.0036735179818360992
426,0.00400344940423984
427,0.0046509235141298086
428,0.00415783796652538
429,0.0038447914438808173
430,0.0027957995934273293
431,0.005459455400312667
432,0.00377043613705263
433,0.003921789321115255
434,0.0044611478077722635
435,0.005085319821008607
436,0.004469769568083667
437,0.006480300654416963
438,0.004515039741125379
439,0.003298792075564427
440,0.004104602726805578
441,0.0043917859120050536
442,0.005090262341134745
443,0.00342012612582905
444,0.005102993716372154
445,0.0043738979284027
446,0.004412081518066337
447,0.004390171408193142
448,0.004332396322477883
449,0.00314422658531897
450,0.00454172079399642
451,0.004856920146151438
452,0.0051106179703816045
453,0.004327785290476482
454,0.003731218967582136
455,0.004545448422418087
456,0.004964830497296394
457,0.003538836894020076
458,0.004985201373254688
459,0.004025589780732324
460,0.003973814103653514
461,0.0040630743968659
462,0.005324022207383273
463,0.004199002439221774
464,0.004712997821953318
465,0.005264116047732791
466,0.0035339054810474553
467,0.0042405715559855
468,0.0038352592827221896
469,0.004072659812837152
470,0.006075170774281668
471,0.004091401730312057
472,0.004277143594374629
473,0.004039616604189625
474,0.004383692182951592
475,0.004231315342564365
476,0.0050225810204181705
477,0.0051374591835950025
478,0.004437888369018707
479,0.003190705525903179
480,0.0035185093674088073
481,0.004343876854349334
482,0.004632490239081173
483,0.0049342193397312675
484,0.002980681630784631
485,0.0037881896286206837
486,0.003928189658460998
487,0.0039874432605713425
488,0.0038381221084920173
489,0.005006621312835098
490,0.004523161666939914
491,0.004493000134220532
492,0.0035957463045460394
493,0.00467118809920355
494,0.004989419576189007
495,0.004877893146176431
496,0.003442013230856641
497,0.0047127611795163135
498,0.0051949589898059555
499,0.005061780843774729
500,0.003969217437857185
501,0.004885318828908364
502,0.004446480869586276
503,0.003424864222613415
504,0.0036474674586590107
505,0.002949721260746527
506,0.0031122044389439185
507,0.0045947170284408555
508,0.004259303983879305
509,0.004785691559802564
510,0.004695149917790245
511,0.00328203161442948
512,0.004589910193721557
513,0.0054219514117687054
514,0.0033795992889541332
515,0.0038190337416756574
516,0.003983486229983447
517,0.004610313603951086
518,0.005148181079430432
519,0.004935315151381055
520,0.004069484937876012
521,0.0037264995753214444
522,0.004684281069207899
523,0.004533553470479554
524,0.004950830224385884
525,0.0036079209375967612
526,0.0040938387586114304
527,0.004405969329661549
528,0.004975178428774973
529,0.0036048051548450964
530,0.0032237620329223795
531,0.004101137229770843
532,0.00404255777816399
533,0.004370478873227959
534,0.004243160487685744
535,0.003277942481901615
536,0.00497712869643389
537,0.005175106500881532
538,0.003909162087929583
539,0.005175107622302936
540,0.0050575393569676046
541,0.00360941223161284
542,0.004185600996448008
543,0.004539201289368239
544,0.0036973966281428666
545,0.004405298497341204
546,0.0034675130027896975
547,0.005275157548437294
548,0.005134025946423959
549,0.003773613242383507
550,0.004889696859569836
551,0.005077654535564343
552,0.0035218163686785995
553,0.0036080903565374367
554,0.0029420215225457918
555,0.005201340533699655
556,0.004353796882140968
557,0.005520065970134936
558,0.005034554303353024
559,0.0038292241762743315
560,0.004133039203311671
561,0.004135553495235933
562,0.004382955603461365
563,0.004537841940223838
564,0.004192925641190313
565,0.004485829787246609
566,0.004087548810939696
567,0.004257247764880525
568,0.0047893616693539705
569,0.004793994680983901
570,0.005137494214212648
571,0.0040654258629065085
572,0.005086296589214481
573,0.005053450743920014
574,0.005624864151676385
575,0.0035592768793336173
576,0.00505047074381894
577,0.003428922682013806
578,0.005671154462712972
579,0.004797046593878241
580,0.005265010842459373
581,0.007026541695513371
582,0.0040269588318464925
583,0.003671799386499934
584,0.004230578113261828
585,0.0048891801331866725
586,0.003921895172208592
587,0.005363454456239688
588,0.004940805778864564
589,0.007468114185377047
590,0.004294838774801483
591,0.0029506773034448826
592,0.004108026020976323
593,0.0034842472015288732
594,0.0036138655645089105
595,0.003687004137429453
596,0.004290319580514546
597,0.00524287889735812
598,0.003710038310225447
599,0.003401956726087346
600,0.004209824683447738
601,0.004412828769654013
602,0.003702027708468016
603,0.0050693707420982215
604,0.006490165984100064
605,0.003853065234060133
606,0.0035954342039610583
607,0.006382404653575375
608,0.003861572436151272
609,0.003346155237638399
610,0.0044616707315966895
611,0.004844101488064524
612,0.00371243012018062
613,0.0040101365793527785
614,0.0034268614286298137
615,0.004103483098867674
616,0.0038361717813550347
617,0.004196956307010074
618,0.005534544481922658
619,0.003731892661086195
620,0.004243399653725126
621,0.004780969707344267
622,0.004336422415762504
623,0.004113836587560991
624,0.00395278657332898
625,0.003859564726654854
626,0.0037768538175095316
627,0.004268709327060072
628,0.004034277933233026
629,0.0038064299703350233
630,0.0035626169016708563
631,0.004099812152350159
632,0.003656531270294975
633,0.0047238164815574975
634,0.005761300791553887
635,0.004493445527346228
636,0.0042290663929186794
637,0.0035425613382286097
638,0.00418543637652109
639,0.005259704986533578
640,0.003709986657220667
641,0.004068445664574577
642,0.0036913413398054666
643,0.004080914518526119
644,0.004359299648058368
645,0.004372256967130058
646,0.003801146663641298
647,0.005115804483163326
648,0.0035853064911197945
649,0.003988689853161175
650,0.004569013840828409
651,0.004507443175830375
652,0.004605144008348275
653,0.003961158597828924
654,0.005098628275196201
655,0.0036230028854333796
656,0.0038384581057471223
657,0.004705348140088886
658,0.004166036383096417
659,0.005030618273719613
660,0.0040187899056555966
661,0.004524088472184274
662,0.004362043159730208
663,0.0031895625144234
664,0.0034815408415318143
665,0.0038284451731005757
666,0.0050312896428439426
667,0.004518553641294905
668,0.005962716752297378
669,0.004205495465569021
670,0.005977471164702105
671,0.005655405724870174
672,0.004290981280930629
673,0.004047716129755985
674,0.004217738683528585
675,0.004325005526576812
676,0.0033270632954395655
677,0.00589889843404452
678,0.004244600932921342
679,0.00485460516441861
680,0.003810887612792338
681,0.004335545955871653
682,0.0030898501908744776
683,0.004075597160697234
684,0.0037193162858048232
685,0.004830900078111823
686,0.004368206818259159
687,0.005298077843488297
688,0.005273827074681379
689,0.005303148522562836
690,0.005095564294721939
691,0.003670082496509643
692,0.005789923745887502
693,0.003993025390151334
694,0.0039934723351348475
695,0.005765495949105123
696,0.003632979943451198
697,0.004952804771684376
698,0.004434186120869569
699,0.004233876407808913
700,0.003099355199949406
701,0.003795471516255814
702,0.003508558698480816
703,0.0028812294969813796
704,0.0041829988344005194
705,0.005146016770653197
706,0.005270539262190661
707,0.00447577576264776
708,0.0048629356195248425
709,0.005085044785884083
710,0.0046677786472534375
711,0.006092148990507075
712,0.0035869697864640447
713,0.004850383044247301
714,0.004607656062049385
715,0.0036727883393940005
716,0.003887027852229833
717,0.003984931844267218
718,0.0058130287035878395
719,0.005207766709818749
720,0.004306195945352398
721,0.004803066091318172
722,0.003654194054044118
723,0.004055855165504562
724,0.003713755575258152
725,0.004490322703430947
726,0.005635059175671943
727,0.00519998756707147
728,0.0046441913978520055
729,0.003956971496957103
730,0.003293781548044145
731,0.0035802705604019427
732,0.004860206096227991
733,0.004447429051247632
734,0.0036734698667368363
735,0.0038757526071137925
736,0.005742873490759401
737,0.0031134804421093405
738,0.00474889941156901
739,0.003460092545177008
740,0.0037982003549197024
741,0.0037047744952447134
742,0.003421690691972063
743,0.005202977319150084
744,0.005043899410497582
745,0.00465472515220643
746,0.004058027360900139
747,0.005116211797507103
748,0.004142740728783547
749,0.004553881463445058
750,0.004498015323377562
751,0.004755820796754773
752,0.004603837921176963
753,0.004704497643702087
754,0.003912972389939352
755,0.00361449161157777
756,0.004460516549962839
757,0.0034769641724923285
758,0.0042939781970556985
759,0.004592120294950696
760,0.005427330649653745
761,0.004159224576142151
762,0.00544662804306773
763,0.005235200138861454
764,0.003651995562818012
765,0.003826094300801208
766,0.004676299534265935
767,0.00399305860466686
768,0.0041089427035157795
769,0.00409881772989932
770,0.0057491111297239845
771,0.004238197786709486
772,0.004792095609388078
773,0.0045805289113241806
774,0.006146271996724877
775,0.003827669190950618
776,0.004465905536360676
777,0.004333766492530389
778,0.00570185662991929
779,0.0043296026882931726
780,0.004893337690205838
781,0.006288869071073668
782,0.0045133692887796475
783,0.0035757982386423956
784,0.004424217951300162
785,0.004524993352081058
786,0.004165448319413588
787,0.005110206000233394
788,0.0028664691330743067
789,0.0030307731167773626
790,0.004147036091631485
791,0.003698477692350501
792,0.004727759968123532
793,0.004075475297992982
794,0.00522636897198575
795,0.0036644666898711068
796,0.004695171820155035
797,0.005029883033814027
798,0.00474004323260733
799,0.003359169422303297
800,0.004208516017122689
801,0.005011059942637711
802,0.005099935879058201
803,0.003970415100440501
804,0.006714027372903989
805,0.004325632729599001
806,0.0048694727677410276
807,0.005771126837533389
808,0.005063475553354706
809,0.003914398179779436
810,0.004106819290009009
811,0.003957568818891775
812,0.0035310899382036747
813,0.005427170655157025
814,0.004447516650197074
815,0.00442448175569538
816,0.005500478034913873
817,0.0028515293031685157
818,0.00388678921179177
819,0.003528338892566454
820,0.004658805690211473
821,0.004240207530817734
822,0.004965220895096464
823,0.005531134024158024
824,0.004419896593072548
825,0.0043194497938245716
826,0.0037910305892139497
827,0.004554235603589202
828,0.005082089411550283
829,0.00356161610155444
830,0.005629224237516552
831,0.004796416225698998
832,0.0055655146152564575
833,0.004650223203093952
834,0.005238257708062144
835,0.00339280877891551
836,0.005912426620997149
837,0.005067421078112804
838,0.0038008611880373097
839,0.0042659088680271195
840,0.005344531895100354
841,0.004722884089532604
842,0.0049869031905213235
843,0.0042868067362828045
844,0.004110388604911148
845,0.004863845648720772
846,0.006021286712937234
847,0.005580594276940997
848,0.004857170499264381
849,0.004347488159611303
850,0.0039854343243253725
851,0.0038497645180628056
852,0.004073908287936651
853,0.004000889644394481
854,0.0036747806507697704
855,0.0025305605051384886
856,0.005918661304537044
857,0.005718929377580357
858,0.003928096930423404
859,0.0036163763911139946
860,0.005005181328294658
861,0.0033700933763900556
862,0.005352221669570085
863,0.0030209737958521434
864,0.004019369399588507
865,0.004512214748487283
866,0.006822552174280789
867,0.004694713709001903
868,0.0036799568638560317
869,0.004105663130296365
870,0.006230219383262068
871,0.0036348035226558477
872,0.003687017930854973
873,0.004062146937998015
874,0.004323719092806439
875,0.004025170093102913
876,0.005083871455488926
877,0.004362332742843252
878,0.005019837489286031
879,0.0057355994314772065
880,0.004858128966819975
881,0.00526013581388508
882,0.004304400266038202
883,0.005593849005226585
884,0.005134250076870168
885,0.004289597704926217
886,0.0048026491116153975
887,0.004762114998898358
888,0.004677383148696713
889,0.0035093326949872934
890,0.003906998669590971
891,0.004791507164814642
892,0.004518372698392283
893,0.004772829518529646
894,0.004282864790429668
895,0.004905537940748405
896,0.005916288992415907
897,0.004629821616473482
898,0.004885722614643682
899,0.0039154246197930275
900,0.005510194220516409
901,0.005081782775440453
902,0.004216185976734518
903,0.005314195389343824
904,0.006460192584661796
905,0.005346379679510378
906,0.0049905554352292145
907,0.005189171408086882
908,0.005239516839552264
909,0.0055865564949243215
910,0.006106152491748429
911,0.004151989799581878
912,0.004781486206036153
913,0.0038045691578031796
914,0.005749038675276097
915,0.004247733281989072
916,0.0043714824717007725
917,0.005010413706056877
918,0.005658054321270717
919,0.003755702485033821
920,0.004259599911511898
921,0.006386675241441163
922,0.005149076516751111
923,0.0052952263429197335
924,0.004013348653686643
925,0.006235266708476018
926,0.00477798525372193
927,0.00559154034595445
928,0.0062841995184296845
929,0.005583478891894051
930,0.0047084249044206765
931,0.005300575888199207
932,0.005993562003981973
933,0.004363766914297779
934,0.004441274215221508
935,0.004453890184185371
936,0.005077527491107864
937,0.004456956216826156
938,0.004829458629487023
939,0.006611753332046126
940,0.004612070801995865
941,0.004780829409557757
942,0.004497958299387912
943,0.004991052819056518
944,0.0055843132667798764
945,0.0043003390886634215
946,0.005679386816429166
947,0.004728799551519351
948,0.005166991541854158
949,0.005741039952154674
950,0.003474392192849394
951,0.006436372322486787
952,0.0052465690106536
953,0.004141385776511882
954,0.00407715555186206
955,0.00465015868325108
956,0.005748914780269843
957,0.005317686654009213
958,0.0051846006669894985
959,0.005433637950137915
960,0.005700351227012958
961,0.005939893824573133
962,0.006200118464582216
963,0.004891382471084528
964,0.005592279135141455
965,0.0055482404221413794
966,0.0054788413403984455
967,0.005699725949347744
968,0.006266639632471312
969,0.006140211077835706
970,0.005491605460447895
971,0.004790432154838945
972,0.005882054751083839
973,0.004219601935065363
974,0.005119495604640901
975,0.004602639500854633
976,0.005589191624451251
977,0.005571796762928393
978,0.0037526741479745225
979,0.006138084985506129
980,0.004269313012339389
981,0.004216120121406949
982,0.004472586215487109
983,0.0062410578009023865
984,0.006338580110870738
985,0.0072323612043946345
986,0.007279278229462862
987,0.005993067304809792
988,0.0055159703421402756
989,0.006058332436609023
990,0.004770318721259375
991,0.004687470348601762
992,0.005297763190081617
993,0.005120874626011337
994,0.006972813912961144
995,0.0054840750175543015
996,0.004316964066385972
997,0.004959743285167312
998,0.00564369224374541
999,0.005327215260689309
1000,0.0054285912229383865
1001,0.005343687257072093
1002,0.005202593079755186
1003,0.0045191171542798645
1004,0.005514976734827671
1005,0.006637185188458442
1006,0.004491211543998881
1007,0.005964956145030484
1008,0.0051768664683521145
1009,0.003787704552306668
1010,0.006543265901748941
1011,0.004662080372370491
1012,0.006368108187402074
1013,0.00486505191829998
1014,0.004201590985007536
1015,0.0037819404159173636
1016,0.004771041485091989
1017,0.004391948504596099
1018,0.004091391997044122
1019,0.00510190445805035
1020,0.005775734976359961
1021,0.006275233272476942
1022,0.005104179594098472
1023,0.0064358353550824894
1024,0.004116400581320733
1025,0.004058149868161842
1026,0.006605970473001001
1027,0.006023623970880483
1028,0.004932399784881873
1029,0.006246883389971955
1030,0.004233180348819587
1031,0.00548470512218219
1032,0.005489220923678543
1033,0.005520874792030857
1034,0.005586766316333697
1035,0.005018959729308595
1036,0.0046860394836080056
1037,0.005312393717470095
1038,0.005002989078107815
1039,0.006645903602821775
1040,0.004278852519789888
1041,0.0070261845975192186
1042,0.005157650187948815
1043,0.004857273377840304
1044,0.006314425649930305
1045,0.0054723764402470326
1046,0.004795606149682065
1047,0.004285595114948043
1048,0.006475884369426658
1049,0.006258529043753654
1050,0.005678021196795199
1051,0.005430730319714048
1052,0.00631104136511336
1053,0.004815566222994618
1054,0.005853922854074636
1055,0.00488466003159937
1056,0.006058896686313563
1057,0.004695538743463758
1058,0.005488967782372446
1059,0.004336694567413476
1060,0.0059250252656749495
1061,0.005567647553800184
1062,0.005057867315444459
1063,0.005605568583950304
1064,0.005263644875080828
1065,0.0054890674651860965
1066,0.004989593631647054
1067,0.0048688388692787
1068,0.006488523044055679
1069,0.0055265204325209314
1070,0.004570834385439022
1071,0.005822443662235321
1072,0.005636295448355321
1073,0.0033838395798479076
1074,0.0032298956174931916
1075,0.005389440304584457
1076,0.0068653543533559605
1077,0.0051923207796616706
1078,0.005648510634591008
1079,0.004062593007268059
1080,0.004330695762566017
1081,0.00678931459754942
1082,0.004354794833546741
1083,0.004731377495830649
1084,0.004868919899944024
1085,0.0064489259463106656
1086,0.007748067165569712
1087,0.005777633540255631
1088,0.005794989485279768
1089,0.006796587483323593
1090,0.005544863417901705
1091,0.0054482821108231
1092,0.004940886206953557
1093,0.00553250849124096
1094,0.006690639195666235
1095,0.003658276384822019
1096,0.007044818436245098
1097,0.005419498130134935
1098,0.005955911924834326
1099,0.004680855325811232
1100,0.006044440642220988
1101,0.00505311271338123
1102,0.004963746821712924
1103,0.005397580625578976
1104,0.006132715761186629
1105,0.004771047343854748
1106,0.005648196293299811
1107,0.005411014506823867
1108,0.005173620931196233
1109,0.00608665623365105
1110,0.005135931895070132
1111,0.004297974319862468
1112,0.004837315457864731
1113,0.006786934749961513
1114,0.005538312455644787
1115,0.0052977912969903885
1116,0.0035251033843942134
1117,0.005599444641466974
1118,0.00499713213381862
1119,0.004499776206694873
1120,0.004175914700594842
1121,0.004191246367265685
1122,0.005383421652945727
1123,0.005396039176770183
1124,0.0034439949776574465
1125,0.005632883071874468
1126,0.00518665660291888
1127,0.006446431828538023
1128,0.006374596462433507
1129,0.005503864825374284
1130,0.00495729954907022
1131,0.005533485467793302
1132,0.005491334960901267
1133,0.00449960715917451
1134,0.006891799414583985
1135,0.008257328412871594
1136,0.006182981937955547
1137,0.004590349159058413
1138,0.005366601973369215
1139,0.005546573939754457
1140,0.005302061785822309
1141,0.005731971512201227
1142,0.005017500029001865
1143,0.005871265074737104
1144,0.004696206410165086
1145,0.0045726768783799976
1146,0.004619464360566492
1147,0.005292742853011337
1148,0.004691666365524436
1149,0.0043560496862540725
1150,0.006155928139335066
1151,0.005798745067584114
1152,0.004314977020724669
1153,0.005057971732481198
1154,0.005254819622172767
1155,0.004310246622018952
1156,0.006227773103062877
1157,0.005242459370896945
1158,0.004836813357426777
1159,0.007249966531711083
1160,0.005164913860628278
1161,0.006469059000318382
1162,0.00617042592080358
1163,0.006028208250802617
1164,0.0053540070109611695
1165,0.005068658686454116
1166,0.004215978448348959
1167,0.005002191062452593
1168,0.006235048644734817
1169,0.005611980807727724
1170,0.004494594620313913
1171,0.005574916893988663
1172,0.00572787624823543
1173,0.005244317523431077
1174,0.00647721118476179
1175,0.005763643560515318
1176,0.00648738308455139
1177,0.006184576375831273
1178,0.005909683798058217
1179,0.004425579490969771
1180,0.005723417537829225
1181,0.0040333271457971675
1182,0.0048854734904746275
1183,0.0057118730300793515
1184,0.005564538765784597
1185,0.005297576386914847
1186,0.004933110379155666
1187,0.005622130283073703
1188,0.006559944574017584
1189,0.004321686370011386
1190,0.0042621819326692885
1191,0.004248137581661078
1192,0.003858120716604245
1193,0.004351403430360184
1194,0.005365915021684486
1195,0.006107220677742069
1196,0.004730967389655739
1197,0.0037164009906215747
1198,0.007230903820614219
1199,0.005702448049781933
1200,0.005782071766069359
1201,0.006897343032751306
1202,0.005513951576537534
1203,0.004603283591894156
1204,0.004771236274950391
1205,0.005964740784827246
1206,0.004634413929688023
1207,0.005711716436746342
1208,0.005240447531197412
1209,0.005015817436258889
1210,0.006683175843338379
1211,0.004452267377928365
1212,0.0050811479148770945
1213,0.007160087826103711
1214,0.005493959038941529
1215,0.004636511157543051
